OPEN_DATE;OPEN_TIME;CLOSE_DATE;CLOSE_TIME;OPEN;HIGH;LOW;CLOSE;VOLUME;DELTA;ASK;BID;EXPIRATION
03.01.2012;02:00;04.01.2012;02:00;1.3085;1.3085;1.3020;1.3085;132084;-1714;65185;66899;03-12
03.01.2012;02:00;04.01.2012;02:00;1.3062;1.3062;1.3053;1.3062;668;-72;298;370;03-12
04.01.2012;02:00;05.01.2012;02:00;1.3062;1.3080;1.2904;1.3062;213346;-4188;104579;108767;03-12
04.01.2012;02:00;05.01.2012;02:00;1.2951;1.2951;1.2936;1.2951;1637;-73;782;855;03-12
05.01.2012;02:00;06.01.2012;02:00;1.2951;1.2952;1.2777;1.2951;260523;1471;130997;129526;03-12
05.01.2012;02:00;06.01.2012;02:00;1.2802;1.2802;1.2788;1.2802;1218;-154;532;686;03-12
06.01.2012;02:00;07.01.2012;02:00;1.2802;1.2820;1.2703;1.2802;225083;-11389;106847;118236;03-12
08.01.2012;02:00;09.01.2012;02:00;1.2700;1.2700;1.2673;1.2700;3280;-270;1505;1775;03-12
09.01.2012;02:00;10.01.2012;02:00;1.2700;1.2791;1.2683;1.2700;181402;2240;91821;89581;03-12
09.01.2012;02:00;10.01.2012;02:00;1.2788;1.2788;1.2768;1.2788;1519;139;829;690;03-12
10.01.2012;02:00;11.01.2012;02:00;1.2788;1.2824;1.2747;1.2788;205786;4706;105246;100540;03-12
10.01.2012;02:00;11.01.2012;02:00;1.2779;1.2779;1.2753;1.2779;1744;-484;630;1114;03-12
11.01.2012;02:00;12.01.2012;02:00;1.2779;1.2794;1.2664;1.2779;284849;-4777;140036;144813;03-12
11.01.2012;02:00;12.01.2012;02:00;1.2726;1.2726;1.2710;1.2726;1658;-124;767;891;03-12
12.01.2012;02:00;13.01.2012;02:00;1.2726;1.2848;1.2702;1.2726;312744;746;156745;155999;03-12
12.01.2012;02:00;13.01.2012;02:00;1.2826;1.2826;1.2814;1.2826;1512;-236;638;874;03-12
13.01.2012;02:00;14.01.2012;02:00;1.2826;1.2884;1.2627;1.2826;389842;-1412;194215;195627;03-12
16.01.2012;02:00;17.01.2012;02:00;1.2672;1.2672;1.2651;1.2672;1822;308;1065;757;03-12
17.01.2012;02:00;18.01.2012;02:00;1.2672;1.2820;1.2668;1.2672;278619;4965;141792;136827;03-12
17.01.2012;02:00;18.01.2012;02:00;1.2749;1.2749;1.2740;1.2749;1223;469;846;377;03-12
18.01.2012;02:00;19.01.2012;02:00;1.2749;1.2872;1.2736;1.2749;348919;7517;178218;170701;03-12
18.01.2012;02:00;19.01.2012;02:00;1.2868;1.2868;1.2855;1.2868;1463;237;850;613;03-12
19.01.2012;02:00;20.01.2012;02:00;1.2868;1.2975;1.2841;1.2868;276861;3969;140415;136446;03-12
19.01.2012;02:00;20.01.2012;02:00;1.2973;1.2973;1.2962;1.2973;1580;350;965;615;03-12
20.01.2012;02:00;21.01.2012;02:00;1.2973;1.2989;1.2889;1.2973;230237;4059;117148;113089;03-12
22.01.2012;02:00;23.01.2012;02:00;1.2899;1.2899;1.2880;1.2899;3021;-231;1395;1626;03-12
23.01.2012;02:00;24.01.2012;02:00;1.2899;1.3056;1.2884;1.2899;262919;-2717;130101;132818;03-12
23.01.2012;02:00;24.01.2012;02:00;1.3030;1.3030;1.3015;1.3030;1632;58;845;787;03-12
24.01.2012;02:00;25.01.2012;02:00;1.3030;1.3066;1.2956;1.3030;300622;-2114;149254;151368;03-12
24.01.2012;02:00;25.01.2012;02:00;1.3045;1.3045;1.3032;1.3045;1151;183;667;484;03-12
25.01.2012;02:00;26.01.2012;02:00;1.3045;1.3124;1.2933;1.3045;357679;5295;181487;176192;03-12
25.01.2012;02:00;26.01.2012;02:00;1.3114;1.3114;1.3101;1.3114;1522;124;823;699;03-12
26.01.2012;02:00;27.01.2012;02:00;1.3114;1.3186;1.3093;1.3114;274831;-2215;136308;138523;03-12
26.01.2012;02:00;27.01.2012;02:00;1.3113;1.3113;1.3090;1.3113;1611;-183;714;897;03-12
27.01.2012;02:00;28.01.2012;02:00;1.3113;1.3237;1.3078;1.3113;319586;-1224;159181;160405;03-12
29.01.2012;02:00;30.01.2012;02:00;1.3224;1.3224;1.3207;1.3224;1712;52;882;830;03-12
30.01.2012;02:00;31.01.2012;02:00;1.3224;1.3212;1.3078;1.3224;200692;-3552;98570;102122;03-12
31.01.2012;02:00;01.02.2012;02:00;1.3216;1.3216;1.3043;1.3216;314428;-4802;154813;159615;03-12
30.01.2012;02:00;31.01.2012;02:00;1.3216;1.3144;1.3136;1.3216;681;-65;308;373;03-12
31.01.2012;02:00;01.02.2012;02:00;1.3094;1.3094;1.3073;1.3094;1593;159;876;717;03-12
01.02.2012;02:00;02.02.2012;02:00;1.3094;1.3221;1.3027;1.3094;341624;-6042;167791;173833;03-12
01.02.2012;02:00;02.02.2012;02:00;1.3173;1.3173;1.3165;1.3173;861;153;507;354;03-12
02.02.2012;02:00;03.02.2012;02:00;1.3173;1.3198;1.3086;1.3173;289349;-1743;143803;145546;03-12
02.02.2012;02:00;03.02.2012;02:00;1.3149;1.3149;1.3137;1.3149;754;-124;315;439;03-12
03.02.2012;02:00;04.02.2012;02:00;1.3149;1.3217;1.3067;1.3149;309030;1864;155447;153583;03-12
05.02.2012;02:00;06.02.2012;02:00;1.3133;1.3133;1.3114;1.3133;2542;-236;1153;1389;03-12
06.02.2012;02:00;07.02.2012;02:00;1.3133;1.3144;1.3028;1.3133;272817;-2483;135167;137650;03-12
06.02.2012;02:00;07.02.2012;02:00;1.3127;1.3127;1.3116;1.3127;754;-28;363;391;03-12
07.02.2012;02:00;08.02.2012;02:00;1.3127;1.3280;1.3091;1.3127;368194;440;184317;183877;03-12
07.02.2012;02:00;08.02.2012;02:00;1.3264;1.3264;1.3245;1.3264;2174;-180;997;1177;03-12
08.02.2012;02:00;09.02.2012;02:00;1.3264;1.3290;1.3222;1.3264;270009;1719;135864;134145;03-12
08.02.2012;02:00;09.02.2012;02:00;1.3259;1.3259;1.3216;1.3259;4978;442;2710;2268;03-12
09.02.2012;02:00;10.02.2012;02:00;1.3259;1.3325;1.3228;1.3259;302247;5039;153643;148604;03-12
09.02.2012;02:00;10.02.2012;02:00;1.3289;1.3289;1.3273;1.3289;1607;-163;722;885;03-12
10.02.2012;02:00;11.02.2012;02:00;1.3289;1.3292;1.3157;1.3289;242891;-659;121116;121775;03-12
12.02.2012;02:00;13.02.2012;02:00;1.3265;1.3265;1.3225;1.3265;5623;671;3147;2476;03-12
13.02.2012;02:00;14.02.2012;02:00;1.3265;1.3285;1.3186;1.3265;200002;-5762;97120;102882;03-12
13.02.2012;02:00;14.02.2012;02:00;1.3176;1.3176;1.3147;1.3176;6152;-1546;2303;3849;03-12
14.02.2012;02:00;15.02.2012;02:00;1.3176;1.3218;1.3080;1.3176;270898;-3114;133892;137006;03-12
14.02.2012;02:00;15.02.2012;02:00;1.3137;1.3137;1.3126;1.3137;1162;-46;558;604;03-12
15.02.2012;02:00;16.02.2012;02:00;1.3137;1.3192;1.3045;1.3137;317564;-2806;157379;160185;03-12
15.02.2012;02:00;16.02.2012;02:00;1.3065;1.3065;1.3048;1.3065;1838;-78;880;958;03-12
16.02.2012;02:00;17.02.2012;02:00;1.3065;1.3161;1.2975;1.3065;352601;3447;178024;174577;03-12
16.02.2012;02:00;17.02.2012;02:00;1.3136;1.3136;1.3124;1.3136;1398;-312;543;855;03-12
17.02.2012;02:00;18.02.2012;02:00;1.3136;1.3199;1.3116;1.3136;229747;1261;115504;114243;03-12
20.02.2012;02:00;21.02.2012;02:00;1.3238;1.3238;1.3200;1.3238;4202;-264;1969;2233;03-12
21.02.2012;02:00;22.02.2012;02:00;1.3238;1.3295;1.3187;1.3238;262331;-5263;128534;133797;03-12
21.02.2012;02:00;22.02.2012;02:00;1.3250;1.3250;1.3229;1.3250;1123;285;704;419;03-12
22.02.2012;02:00;23.02.2012;02:00;1.3250;1.3268;1.3212;1.3250;234318;-8986;112666;121652;03-12
22.02.2012;02:00;23.02.2012;02:00;1.3257;1.3257;1.3246;1.3257;1038;142;590;448;03-12
23.02.2012;02:00;24.02.2012;02:00;1.3257;1.3381;1.3232;1.3257;306474;536;153505;152969;03-12
23.02.2012;02:00;24.02.2012;02:00;1.3376;1.3376;1.3368;1.3376;1591;205;898;693;03-12
24.02.2012;02:00;25.02.2012;02:00;1.3376;1.3488;1.3358;1.3376;257223;3791;130507;126716;03-12
26.02.2012;02:00;27.02.2012;02:00;1.3473;1.3473;1.3456;1.3473;3237;911;2074;1163;03-12
27.02.2012;02:00;28.02.2012;02:00;1.3473;1.3469;1.3367;1.3473;252241;-5693;123274;128967;03-12
27.02.2012;02:00;28.02.2012;02:00;1.3410;1.3410;1.3393;1.3410;1374;356;865;509;03-12
28.02.2012;02:00;29.02.2012;02:00;1.3410;1.3473;1.3390;1.3410;245549;-4421;120564;124985;03-12
29.02.2012;02:00;01.03.2012;02:00;1.3487;1.3487;1.3315;1.3487;337876;-10548;163664;174212;03-12
28.02.2012;02:00;29.02.2012;02:00;1.3487;1.3481;1.3459;1.3487;1742;418;1080;662;03-12
29.02.2012;02:00;01.03.2012;02:00;1.3331;1.3331;1.3318;1.3331;2223;-47;1088;1135;03-12
01.03.2012;02:00;02.03.2012;02:00;1.3331;1.3357;1.3282;1.3331;239171;-5667;116752;122419;03-12
01.03.2012;02:00;02.03.2012;02:00;1.3328;1.3328;1.3313;1.3328;1190;258;724;466;03-12
02.03.2012;02:00;03.03.2012;02:00;1.3328;1.3334;1.3188;1.3328;250949;-2931;124009;126940;03-12
04.03.2012;02:00;05.03.2012;02:00;1.3207;1.3207;1.3183;1.3207;2818;-370;1224;1594;03-12
05.03.2012;02:00;06.03.2012;02:00;1.3207;1.3244;1.3161;1.3207;214108;-1224;106442;107666;03-12
05.03.2012;02:00;06.03.2012;02:00;1.3227;1.3227;1.3212;1.3227;1019;93;556;463;03-12
06.03.2012;02:00;07.03.2012;02:00;1.3227;1.3227;1.3104;1.3227;269838;-5318;132260;137578;03-12
06.03.2012;02:00;07.03.2012;02:00;1.3124;1.3124;1.3113;1.3124;1515;-69;723;792;03-12
07.03.2012;02:00;08.03.2012;02:00;1.3124;1.3165;1.3096;1.3124;240281;-159;120061;120220;03-12
07.03.2012;02:00;08.03.2012;02:00;1.3155;1.3155;1.3140;1.3155;1510;-42;734;776;03-12
08.03.2012;02:00;09.03.2012;02:00;1.3155;1.3292;1.3136;1.3155;275353;2691;139022;136331;03-12
08.03.2012;02:00;09.03.2012;02:00;1.3277;1.3277;1.3264;1.3277;1309;131;720;589;03-12
09.03.2012;02:00;10.03.2012;02:00;1.3277;1.3273;1.3097;1.3277;284353;-1591;141381;142972;03-12
11.03.2012;02:00;12.03.2012;02:00;1.3125;1.3125;1.3113;1.3125;2271;285;1278;993;03-12
12.03.2012;02:00;13.03.2012;02:00;1.3125;1.3160;1.3080;1.3125;198234;-3674;97280;100954;03-12
12.03.2012;02:00;13.03.2012;02:00;1.3173;1.3173;1.3150;1.3173;3195;747;1971;1224;03-12
13.03.2012;02:00;14.03.2012;02:00;1.3173;1.3192;1.3052;1.3173;257152;3668;130410;126742;03-12
13.03.2012;02:00;14.03.2012;02:00;1.3091;1.3091;1.3074;1.3091;2258;138;1198;1060;03-12
14.03.2012;02:00;15.03.2012;02:00;1.3091;1.3091;1.3011;1.3091;209782;1292;105537;104245;03-12
14.03.2012;02:00;15.03.2012;02:00;1.3034;1.3034;1.3017;1.3034;1454;-172;641;813;03-12
15.03.2012;02:00;16.03.2012;02:00;1.3034;1.3120;1.3004;1.3034;162760;1874;82317;80443;03-12
15.03.2012;02:00;16.03.2012;02:00;1.3096;1.3096;1.3076;1.3096;4530;-532;1999;2531;06-12
16.03.2012;02:00;17.03.2012;02:00;1.3096;1.3195;1.3055;1.3096;226975;1631;114303;112672;06-12
18.03.2012;02:00;19.03.2012;02:00;1.3195;1.3195;1.3181;1.3195;3450;128;1789;1661;06-12
19.03.2012;02:00;20.03.2012;02:00;1.3195;1.3272;1.3148;1.3195;211766;6996;109381;102385;06-12
19.03.2012;02:00;20.03.2012;02:00;1.3248;1.3248;1.3234;1.3248;1513;-383;565;948;06-12
20.03.2012;02:00;21.03.2012;02:00;1.3248;1.3259;1.3178;1.3248;204649;-1535;101557;103092;06-12
20.03.2012;02:00;21.03.2012;02:00;1.3246;1.3246;1.3229;1.3246;2135;509;1322;813;06-12
21.03.2012;02:00;22.03.2012;02:00;1.3246;1.3292;1.3185;1.3246;230759;-2007;114376;116383;06-12
21.03.2012;02:00;22.03.2012;02:00;1.3225;1.3225;1.3216;1.3225;1773;141;957;816;06-12
22.03.2012;02:00;23.03.2012;02:00;1.3225;1.3261;1.3140;1.3225;238470;-1848;118311;120159;06-12
22.03.2012;02:00;23.03.2012;02:00;1.3214;1.3214;1.3199;1.3214;1819;245;1032;787;06-12
23.03.2012;02:00;24.03.2012;02:00;1.3214;1.3300;1.3196;1.3214;235482;-74;117704;117778;06-12
25.03.2012;02:00;26.03.2012;03:00;1.3290;1.3290;1.3269;1.3290;2874;590;1732;1142;06-12
26.03.2012;03:00;27.03.2012;03:00;1.3290;1.3374;1.3197;1.3290;251836;5634;128735;123101;06-12
26.03.2012;03:00;27.03.2012;03:00;1.3367;1.3367;1.3356;1.3367;1926;270;1098;828;06-12
27.03.2012;03:00;28.03.2012;03:00;1.3367;1.3391;1.3319;1.3367;180143;-2865;88639;91504;06-12
27.03.2012;03:00;28.03.2012;03:00;1.3338;1.3338;1.3318;1.3338;1881;215;1048;833;06-12
28.03.2012;03:00;29.03.2012;03:00;1.3338;1.3379;1.3282;1.3338;236584;-4520;116032;120552;06-12
28.03.2012;03:00;29.03.2012;03:00;1.3333;1.3333;1.3317;1.3333;2107;151;1129;978;06-12
29.03.2012;03:00;30.03.2012;03:00;1.3333;1.3351;1.3257;1.3333;222843;-3807;109518;113325;06-12
29.03.2012;03:00;30.03.2012;03:00;1.3326;1.3326;1.3303;1.3326;3066;484;1775;1291;06-12
30.03.2012;03:00;31.03.2012;03:00;1.3326;1.3383;1.3315;1.3326;229365;-1007;114179;115186;06-12
01.04.2012;03:00;02.04.2012;03:00;1.3382;1.3382;1.3361;1.3382;4854;258;2556;2298;06-12
02.04.2012;03:00;03.04.2012;03:00;1.3382;1.3387;1.3283;1.3382;234654;-620;117017;117637;06-12
02.04.2012;03:00;03.04.2012;03:00;1.3338;1.3338;1.3321;1.3338;2714;68;1391;1323;06-12
03.04.2012;03:00;04.04.2012;03:00;1.3338;1.3374;1.3218;1.3338;297956;-5034;146461;151495;06-12
03.04.2012;03:00;04.04.2012;03:00;1.3245;1.3245;1.3223;1.3245;3233;-351;1441;1792;06-12
04.04.2012;03:00;05.04.2012;03:00;1.3245;1.3239;1.3112;1.3245;258401;-1659;128371;130030;06-12
04.04.2012;03:00;05.04.2012;03:00;1.3152;1.3152;1.3140;1.3152;2144;76;1110;1034;06-12
05.04.2012;03:00;06.04.2012;03:00;1.3152;1.3169;1.3040;1.3152;226863;2113;114488;112375;06-12
05.04.2012;03:00;06.04.2012;03:00;1.3073;1.3073;1.3062;1.3073;1096;-112;492;604;06-12
06.04.2012;03:00;07.04.2012;03:00;1.3073;1.3119;1.3044;1.3073;48048;-124;23962;24086;06-12
08.04.2012;03:00;09.04.2012;03:00;1.3103;1.3103;1.3072;1.3103;4324;-84;2120;2204;06-12
09.04.2012;03:00;10.04.2012;03:00;1.3103;1.3140;1.3037;1.3103;97196;998;49097;48099;06-12
09.04.2012;03:00;10.04.2012;03:00;1.3123;1.3123;1.3108;1.3123;2227;131;1179;1048;06-12
10.04.2012;03:00;11.04.2012;03:00;1.3123;1.3150;1.3059;1.3123;272382;-76;136153;136229;06-12
10.04.2012;03:00;11.04.2012;03:00;1.3092;1.3092;1.3077;1.3092;2475;-361;1057;1418;06-12
11.04.2012;03:00;12.04.2012;03:00;1.3092;1.3163;1.3072;1.3092;224831;4129;114480;110351;06-12
11.04.2012;03:00;12.04.2012;03:00;1.3130;1.3130;1.3112;1.3130;2590;536;1563;1027;06-12
12.04.2012;03:00;13.04.2012;03:00;1.3130;1.3218;1.3106;1.3130;268280;5748;137014;131266;06-12
12.04.2012;03:00;13.04.2012;03:00;1.3195;1.3195;1.3185;1.3195;1691;29;860;831;06-12
13.04.2012;03:00;14.04.2012;03:00;1.3195;1.3206;1.3074;1.3195;234069;-27;117021;117048;06-12
15.04.2012;03:00;16.04.2012;03:00;1.3080;1.3080;1.3045;1.3080;7347;-881;3233;4114;06-12
16.04.2012;03:00;17.04.2012;03:00;1.3080;1.3154;1.3000;1.3080;278792;2998;140895;137897;06-12
16.04.2012;03:00;17.04.2012;03:00;1.3141;1.3141;1.3129;1.3141;2531;-101;1215;1316;06-12
17.04.2012;03:00;18.04.2012;03:00;1.3141;1.3178;1.3095;1.3141;222344;3638;112991;109353;06-12
17.04.2012;03:00;18.04.2012;03:00;1.3140;1.3140;1.3126;1.3140;1720;80;900;820;06-12
18.04.2012;03:00;19.04.2012;03:00;1.3140;1.3146;1.3061;1.3140;238185;-1415;118385;119800;06-12
18.04.2012;03:00;19.04.2012;03:00;1.3131;1.3131;1.3115;1.3131;1951;95;1023;928;06-12
19.04.2012;03:00;20.04.2012;03:00;1.3131;1.3170;1.3072;1.3131;299902;2744;151323;148579;06-12
19.04.2012;03:00;20.04.2012;03:00;1.3152;1.3152;1.3138;1.3152;1494;334;914;580;06-12
20.04.2012;03:00;21.04.2012;03:00;1.3152;1.3232;1.3132;1.3152;236956;3364;120160;116796;06-12
22.04.2012;03:00;23.04.2012;03:00;1.3212;1.3212;1.3192;1.3212;3284;160;1722;1562;06-12
23.04.2012;03:00;24.04.2012;03:00;1.3212;1.3214;1.3107;1.3212;217882;-624;108629;109253;06-12
23.04.2012;03:00;24.04.2012;03:00;1.3164;1.3164;1.3151;1.3164;1354;-30;662;692;06-12
24.04.2012;03:00;25.04.2012;03:00;1.3164;1.3222;1.3148;1.3164;221549;-581;110484;111065;06-12
24.04.2012;03:00;25.04.2012;03:00;1.3206;1.3206;1.3196;1.3206;1702;-174;764;938;06-12
25.04.2012;03:00;26.04.2012;03:00;1.3206;1.3239;1.3175;1.3206;244128;1626;122877;121251;06-12
25.04.2012;03:00;26.04.2012;03:00;1.3235;1.3235;1.3221;1.3235;1712;394;1053;659;06-12
26.04.2012;03:00;27.04.2012;03:00;1.3235;1.3266;1.3201;1.3235;222747;-787;110980;111767;06-12
26.04.2012;03:00;27.04.2012;03:00;1.3201;1.3201;1.3179;1.3201;6564;-448;3058;3506;06-12
27.04.2012;03:00;28.04.2012;03:00;1.3201;1.3273;1.3160;1.3201;215975;4757;110366;105609;06-12
30.04.2012;03:00;01.05.2012;03:00;1.3269;1.3269;1.3211;1.3269;145264;-1622;71821;73443;06-12
29.04.2012;03:00;30.04.2012;03:00;1.3269;1.3250;1.3238;1.3269;2326;50;1188;1138;06-12
30.04.2012;03:00;01.05.2012;03:00;1.3247;1.3247;1.3241;1.3247;838;50;444;394;06-12
